,Order Date,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,period,dollar,euro,yuan,Person
4379,2015-11-30,United States,Henderson,Kentucky,42420,South,Office Supplies,Envelopes,71.88,2,0.0,32.346,2015Q4,1.0,0.9134754052931862,6.39178984110409,Cassandra Brandow
4380,2015-10-25,United States,San Francisco,California,94110,West,Office Supplies,Art,60.449999999999996,3,0.0,16.3215,2015Q4,1.0,0.9134754052931862,6.39178984110409,Anna Andreadi
4381,2015-10-25,United States,San Francisco,California,94110,West,Furniture,Tables,253.176,3,0.2,-31.64700000000002,2015Q4,1.0,0.9134754052931862,6.39178984110409,Anna Andreadi
4382,2015-07-20,United States,Highland Park,Illinois,60035,Central,Office Supplies,Binders,2.879999999999999,5,0.8,-4.4639999999999995,2015Q3,1.0,0.8997335601734171,6.303511687777753,Kelly Williams
4383,2015-07-20,United States,Highland Park,Illinois,60035,Central,Furniture,Bookcases,384.94399999999996,4,0.3,-126.48159999999999,2015Q3,1.0,0.8997335601734171,6.303511687777753,Kelly Williams
4384,2015-07-20,United States,Highland Park,Illinois,60035,Central,Technology,Phones,153.584,2,0.2,13.438599999999994,2015Q3,1.0,0.8997335601734171,6.303511687777753,Kelly Williams
4385,2015-07-20,United States,Highland Park,Illinois,60035,Central,Furniture,Bookcases,913.4300000000001,5,0.3,-52.19599999999991,2015Q3,1.0,0.8997335601734171,6.303511687777753,Kelly Williams
4386,2016-10-27,United States,San Francisco,California,94122,West,Office Supplies,Appliances,43.92,4,0.0,11.858400000000003,2016Q4,1.0,0.9273171427037991,6.831932034239802,Anna Andreadi
4387,2016-10-27,United States,San Francisco,California,94122,West,Office Supplies,Binders,25.031999999999996,3,0.2,7.822499999999998,2016Q4,1.0,0.9273171427037991,6.831932034239802,Anna Andreadi
4388,2017-11-20,United States,New York City,New York,10035,East,Office Supplies,Paper,46.76,7,0.0,22.4448,2017Q4,1.0,0.8493925268664585,6.615411809126727,Chuck Magee
4389,2017-11-20,United States,New York City,New York,10035,East,Furniture,Bookcases,183.96800000000002,2,0.2,-25.29560000000002,2017Q4,1.0,0.8493925268664585,6.615411809126727,Chuck Magee
4390,2017-11-20,United States,New York City,New York,10035,East,Technology,Phones,1259.97,3,0.0,327.59220000000005,2017Q4,1.0,0.8493925268664585,6.615411809126727,Chuck Magee
4391,2017-11-20,United States,New York City,New York,10035,East,Office Supplies,Art,68.97,3,0.0,19.311600000000002,2017Q4,1.0,0.8493925268664585,6.615411809126727,Chuck Magee
4392,2016-09-08,United States,Dallas,Texas,75081,Central,Office Supplies,Art,70.368,2,0.2,6.157200000000003,2016Q3,1.0,0.895610625275113,6.665797106273357,Kelly Williams
4393,2016-09-08,United States,Dallas,Texas,75081,Central,Technology,Phones,59.96000000000001,5,0.2,21.735500000000002,2016Q3,1.0,0.895610625275113,6.665797106273357,Kelly Williams
4394,2014-07-20,United States,Springfield,Ohio,45503,East,Office Supplies,Storage,25.983999999999998,1,0.2,-5.1968000000000005,2014Q3,1.0,0.7547542679840827,6.165513471970506,Chuck Magee
4395,2014-07-20,United States,Springfield,Ohio,45503,East,Office Supplies,Binders,27.360000000000003,3,0.7,-21.88799999999999,2014Q3,1.0,0.7547542679840827,6.165513471970506,Chuck Magee
4396,2016-11-15,United States,San Diego,California,92024,West,Technology,Phones,361.37600000000003,2,0.2,27.1032,2016Q4,1.0,0.9273171427037991,6.831932034239802,Anna Andreadi
4397,2014-07-07,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Chairs,172.18599999999998,2,0.3,-46.73620000000001,2014Q3,1.0,0.7547542679840827,6.165513471970506,Chuck Magee
4398,2014-07-07,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Furnishings,69.00800000000001,2,0.2,12.0764,2014Q3,1.0,0.7547542679840827,6.165513471970506,Chuck Magee
4399,2016-03-17,United States,Columbia,Maryland,21044,East,Office Supplies,Envelopes,199.89999999999998,5,0.0,89.95499999999998,2016Q1,1.0,0.9076488442800359,6.543105970193733,Chuck Magee
4400,2016-03-17,United States,Columbia,Maryland,21044,East,Office Supplies,Appliances,901.9499999999999,3,0.0,297.64349999999996,2016Q1,1.0,0.9076488442800359,6.543105970193733,Chuck Magee
4401,2016-03-17,United States,Columbia,Maryland,21044,East,Furniture,Furnishings,971.5,5,0.0,252.59,2016Q1,1.0,0.9076488442800359,6.543105970193733,Chuck Magee
4402,2016-12-26,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Art,11.328000000000001,2,0.2,2.5488000000000004,2016Q4,1.0,0.9273171427037991,6.831932034239802,Anna Andreadi
4403,2014-09-02,United States,New York City,New York,10009,East,Office Supplies,Art,21.240000000000002,3,0.0,8.071200000000001,2014Q3,1.0,0.7547542679840827,6.165513471970506,Chuck Magee
4404,2015-07-05,United States,Philadelphia,Pennsylvania,19140,East,Technology,Accessories,34.800000000000004,3,0.2,2.174999999999999,2015Q3,1.0,0.8997335601734171,6.303511687777753,Chuck Magee
4405,2015-07-05,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,38.976,3,0.2,-2.436,2015Q3,1.0,0.8997335601734171,6.303511687777753,Chuck Magee
4406,2016-11-20,United States,Columbus,Indiana,47201,Central,Office Supplies,Paper,9.08,2,0.0,4.085999999999999,2016Q4,1.0,0.9273171427037991,6.831932034239802,Kelly Williams
4407,2016-11-20,United States,Columbus,Indiana,47201,Central,Office Supplies,Paper,314.54999999999995,3,0.0,150.98399999999998,2016Q4,1.0,0.9273171427037991,6.831932034239802,Kelly Williams
4408,2016-11-20,United States,Columbus,Indiana,47201,Central,Office Supplies,Binders,4.91,1,0.0,2.3077,2016Q4,1.0,0.9273171427037991,6.831932034239802,Kelly Williams
4409,2014-05-06,United States,Los Angeles,California,90004,West,Office Supplies,Labels,5.78,2,0.0,2.7166,2014Q2,1.0,0.7294087385180363,6.231477393648786,Anna Andreadi
4410,2014-05-06,United States,Los Angeles,California,90004,West,Office Supplies,Art,107.94,6,0.0,30.223200000000002,2014Q2,1.0,0.7294087385180363,6.231477393648786,Anna Andreadi
4411,2014-06-21,United States,New York City,New York,10024,East,Office Supplies,Paper,19.65,3,0.0,9.039,2014Q2,1.0,0.7294087385180363,6.231477393648786,Chuck Magee
4412,2014-06-21,United States,New York City,New York,10024,East,Technology,Phones,617.97,3,0.0,160.6722,2014Q2,1.0,0.7294087385180363,6.231477393648786,Chuck Magee
4413,2014-06-21,United States,New York City,New York,10024,East,Office Supplies,Appliances,59.699999999999996,3,0.0,26.864999999999995,2014Q2,1.0,0.7294087385180363,6.231477393648786,Chuck Magee
4414,2017-08-19,United States,Lawrence,Massachusetts,1841,East,Office Supplies,Binders,387.99,1,0.0,182.3553,2017Q3,1.0,0.851586634904452,6.6708425430062315,Chuck Magee
4415,2014-11-29,United States,San Francisco,California,94122,West,Technology,Phones,575.92,2,0.2,71.98999999999998,2014Q4,1.0,0.8002615830550578,6.147208617199812,Anna Andreadi
4416,2014-11-29,United States,San Francisco,California,94122,West,Office Supplies,Fasteners,30.4,5,0.0,15.2,2014Q4,1.0,0.8002615830550578,6.147208617199812,Anna Andreadi
4417,2017-04-09,United States,Detroit,Michigan,48205,Central,Office Supplies,Binders,478.24,8,0.0,219.99039999999997,2017Q2,1.0,0.9077416111260633,6.859820621946943,Kelly Williams
4418,2014-12-20,United States,Hamilton,Ohio,45011,East,Furniture,Furnishings,190.848,3,0.2,-21.470400000000026,2014Q4,1.0,0.8002615830550578,6.147208617199812,Chuck Magee
4419,2014-12-17,United States,Columbus,Ohio,43229,East,Office Supplies,Binders,5.484000000000001,4,0.7,-4.021599999999999,2014Q4,1.0,0.8002615830550578,6.147208617199812,Chuck Magee
4420,2015-11-17,United States,Chicago,Illinois,60610,Central,Office Supplies,Supplies,40.92,5,0.2,3.0690000000000026,2015Q4,1.0,0.9134754052931862,6.39178984110409,Kelly Williams
4421,2014-03-04,United States,Margate,Florida,33063,South,Office Supplies,Art,15.552000000000003,3,0.2,2.332799999999999,2014Q1,1.0,0.7301742116794772,6.101728844531366,Cassandra Brandow
4422,2017-05-18,United States,Sandy Springs,Georgia,30328,South,Office Supplies,Appliances,17.24,2,0.0,4.4824,2017Q2,1.0,0.9077416111260633,6.859820621946943,Cassandra Brandow
4423,2017-05-18,United States,Sandy Springs,Georgia,30328,South,Furniture,Bookcases,302.94,3,0.0,75.73500000000001,2017Q2,1.0,0.9077416111260633,6.859820621946943,Cassandra Brandow
4424,2017-05-18,United States,Sandy Springs,Georgia,30328,South,Technology,Phones,34.75,5,0.0,15.6375,2017Q2,1.0,0.9077416111260633,6.859820621946943,Cassandra Brandow
4425,2017-05-18,United States,Sandy Springs,Georgia,30328,South,Office Supplies,Binders,113.94,6,0.0,54.691199999999995,2017Q2,1.0,0.9077416111260633,6.859820621946943,Cassandra Brandow
4426,2017-05-18,United States,Sandy Springs,Georgia,30328,South,Technology,Phones,55.98,2,0.0,15.674399999999999,2017Q2,1.0,0.9077416111260633,6.859820621946943,Cassandra Brandow
4427,2017-09-22,United States,Albuquerque,New Mexico,87105,West,Office Supplies,Paper,27.18,3,0.0,12.231,2017Q3,1.0,0.851586634904452,6.6708425430062315,Anna Andreadi
4428,2017-03-21,United States,Tulsa,Oklahoma,74133,Central,Furniture,Chairs,1805.88,6,0.0,523.7051999999999,2017Q1,1.0,0.9392337106997731,6.8889940421963685,Kelly Williams
4429,2017-09-14,United States,Orange,New Jersey,7050,East,Office Supplies,Art,70.94999999999999,3,0.0,18.447000000000003,2017Q3,1.0,0.851586634904452,6.6708425430062315,Chuck Magee
4430,2016-11-03,United States,Henderson,Kentucky,42420,South,Office Supplies,Fasteners,20.0,4,0.0,9.6,2016Q4,1.0,0.9273171427037991,6.831932034239802,Cassandra Brandow
4431,2016-11-03,United States,Henderson,Kentucky,42420,South,Office Supplies,Art,7.98,3,0.0,2.0747999999999998,2016Q4,1.0,0.9273171427037991,6.831932034239802,Cassandra Brandow
4432,2016-11-03,United States,Henderson,Kentucky,42420,South,Furniture,Furnishings,24.1,5,0.0,9.158000000000001,2016Q4,1.0,0.9273171427037991,6.831932034239802,Cassandra Brandow
4433,2016-11-03,United States,Henderson,Kentucky,42420,South,Office Supplies,Art,8.75,1,0.0,2.624999999999999,2016Q4,1.0,0.9273171427037991,6.831932034239802,Cassandra Brandow
4434,2016-11-03,United States,Henderson,Kentucky,42420,South,Furniture,Tables,842.94,3,0.0,160.1586,2016Q4,1.0,0.9273171427037991,6.831932034239802,Cassandra Brandow
4435,2016-05-03,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,2.1819999999999995,1,0.8,-3.6003,2016Q2,1.0,0.885644638309327,6.534701323497689,Kelly Williams
4436,2016-05-03,United States,Chicago,Illinois,60653,Central,Office Supplies,Art,27.384,7,0.2,2.738400000000002,2016Q2,1.0,0.885644638309327,6.534701323497689,Kelly Williams
4437,2016-05-03,United States,Chicago,Illinois,60653,Central,Office Supplies,Appliances,26.40599999999999,3,0.8,-71.2962,2016Q2,1.0,0.885644638309327,6.534701323497689,Kelly Williams
4438,2016-12-27,United States,Port Arthur,Texas,77642,Central,Office Supplies,Paper,10.368000000000002,2,0.2,3.6288,2016Q4,1.0,0.9273171427037991,6.831932034239802,Kelly Williams
4439,2016-12-27,United States,Port Arthur,Texas,77642,Central,Office Supplies,Paper,23.680000000000003,4,0.2,7.3999999999999995,2016Q4,1.0,0.9273171427037991,6.831932034239802,Kelly Williams
4440,2016-07-22,United States,Westland,Michigan,48185,Central,Technology,Accessories,109.95,1,0.0,36.283500000000004,2016Q3,1.0,0.895610625275113,6.665797106273357,Kelly Williams
4441,2016-07-22,United States,Westland,Michigan,48185,Central,Office Supplies,Storage,965.8499999999999,5,0.0,135.21900000000002,2016Q3,1.0,0.895610625275113,6.665797106273357,Kelly Williams
4442,2016-07-22,United States,Westland,Michigan,48185,Central,Office Supplies,Art,29.2,5,0.0,10.511999999999999,2016Q3,1.0,0.895610625275113,6.665797106273357,Kelly Williams
4443,2016-07-22,United States,Westland,Michigan,48185,Central,Office Supplies,Paper,32.400000000000006,5,0.0,15.552000000000001,2016Q3,1.0,0.895610625275113,6.665797106273357,Kelly Williams
4444,2014-11-16,United States,Bloomington,Indiana,47401,Central,Office Supplies,Envelopes,78.35,5,0.0,36.82449999999999,2014Q4,1.0,0.8002615830550578,6.147208617199812,Kelly Williams
4445,2014-11-16,United States,Bloomington,Indiana,47401,Central,Office Supplies,Paper,31.68,6,0.0,14.256,2014Q4,1.0,0.8002615830550578,6.147208617199812,Kelly Williams
4446,2014-11-16,United States,Bloomington,Indiana,47401,Central,Office Supplies,Binders,29.12,4,0.0,14.2688,2014Q4,1.0,0.8002615830550578,6.147208617199812,Kelly Williams
4447,2014-11-16,United States,Bloomington,Indiana,47401,Central,Office Supplies,Storage,169.45,5,0.0,42.3625,2014Q4,1.0,0.8002615830550578,6.147208617199812,Kelly Williams
4448,2015-06-19,United States,Los Angeles,California,90032,West,Furniture,Furnishings,12.56,2,0.0,4.0192,2015Q2,1.0,0.9051672928378437,6.204053343478735,Anna Andreadi
4449,2015-06-19,United States,Los Angeles,California,90032,West,Office Supplies,Paper,6.48,1,0.0,3.1104000000000003,2015Q2,1.0,0.9051672928378437,6.204053343478735,Anna Andreadi
4450,2015-06-19,United States,Los Angeles,California,90032,West,Office Supplies,Envelopes,186.69,3,0.0,87.74429999999998,2015Q2,1.0,0.9051672928378437,6.204053343478735,Anna Andreadi
4451,2016-07-04,United States,San Francisco,California,94109,West,Furniture,Furnishings,25.4,5,0.0,8.636,2016Q3,1.0,0.895610625275113,6.665797106273357,Anna Andreadi
4452,2016-07-04,United States,San Francisco,California,94109,West,Office Supplies,Envelopes,43.96,2,0.0,20.6612,2016Q3,1.0,0.895610625275113,6.665797106273357,Anna Andreadi
4453,2016-07-04,United States,San Francisco,California,94109,West,Furniture,Bookcases,1279.165,5,0.15,225.73499999999993,2016Q3,1.0,0.895610625275113,6.665797106273357,Anna Andreadi
4454,2016-07-04,United States,San Francisco,California,94109,West,Office Supplies,Storage,27.92,4,0.0,0.5583999999999989,2016Q3,1.0,0.895610625275113,6.665797106273357,Anna Andreadi
4455,2015-09-03,United States,San Francisco,California,94110,West,Furniture,Chairs,129.568,2,0.2,-12.956799999999994,2015Q3,1.0,0.8997335601734171,6.303511687777753,Anna Andreadi
4456,2015-09-03,United States,San Francisco,California,94110,West,Office Supplies,Binders,6.368,2,0.2,2.1492,2015Q3,1.0,0.8997335601734171,6.303511687777753,Anna Andreadi
4457,2017-08-07,United States,San Jose,California,95123,West,Office Supplies,Paper,244.54999999999998,5,0.0,114.93849999999998,2017Q3,1.0,0.851586634904452,6.6708425430062315,Anna Andreadi
4458,2017-03-13,United States,Denver,Colorado,80219,West,Office Supplies,Supplies,1332.496,2,0.2,-299.8116,2017Q1,1.0,0.9392337106997731,6.8889940421963685,Anna Andreadi
4459,2017-09-28,United States,Aurora,Colorado,80013,West,Furniture,Furnishings,32.776,1,0.2,3.2776000000000014,2017Q3,1.0,0.851586634904452,6.6708425430062315,Anna Andreadi
4460,2017-09-28,United States,Aurora,Colorado,80013,West,Office Supplies,Storage,147.184,2,0.2,-29.436800000000012,2017Q3,1.0,0.851586634904452,6.6708425430062315,Anna Andreadi
4461,2017-09-28,United States,Aurora,Colorado,80013,West,Technology,Accessories,54.38400000000001,2,0.2,1.359599999999995,2017Q3,1.0,0.851586634904452,6.6708425430062315,Anna Andreadi
4462,2017-09-28,United States,Aurora,Colorado,80013,West,Office Supplies,Binders,76.77600000000001,4,0.7,-58.86159999999998,2017Q3,1.0,0.851586634904452,6.6708425430062315,Anna Andreadi
4463,2017-09-28,United States,Aurora,Colorado,80013,West,Office Supplies,Paper,14.352000000000002,3,0.2,5.2026,2017Q3,1.0,0.851586634904452,6.6708425430062315,Anna Andreadi
4464,2017-09-28,United States,Aurora,Colorado,80013,West,Office Supplies,Appliances,209.79200000000003,2,0.2,26.22399999999999,2017Q3,1.0,0.851586634904452,6.6708425430062315,Anna Andreadi
4465,2015-08-07,United States,Boise,Idaho,83704,West,Office Supplies,Binders,3.3040000000000003,1,0.2,1.1151,2015Q3,1.0,0.8997335601734171,6.303511687777753,Anna Andreadi
4466,2017-11-24,United States,New York City,New York,10035,East,Office Supplies,Art,16.38,9,0.0,7.3709999999999996,2017Q4,1.0,0.8493925268664585,6.615411809126727,Chuck Magee
4467,2017-11-24,United States,New York City,New York,10035,East,Office Supplies,Envelopes,167.96,2,0.0,78.9412,2017Q4,1.0,0.8493925268664585,6.615411809126727,Chuck Magee
4468,2017-11-24,United States,New York City,New York,10035,East,Furniture,Bookcases,321.568,2,0.2,-16.078399999999988,2017Q4,1.0,0.8493925268664585,6.615411809126727,Chuck Magee
4469,2017-11-24,United States,New York City,New York,10035,East,Office Supplies,Paper,12.96,2,0.0,6.2208000000000006,2017Q4,1.0,0.8493925268664585,6.615411809126727,Chuck Magee
4470,2017-05-08,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,128.058,3,0.3,-23.782199999999996,2017Q2,1.0,0.9077416111260633,6.859820621946943,Chuck Magee
4471,2017-09-29,United States,Mentor,Ohio,44060,East,Furniture,Chairs,63.686,1,0.3,-15.466600000000003,2017Q3,1.0,0.851586634904452,6.6708425430062315,Chuck Magee
4472,2017-09-29,United States,Mentor,Ohio,44060,East,Technology,Accessories,239.976,3,0.2,65.99340000000001,2017Q3,1.0,0.851586634904452,6.6708425430062315,Chuck Magee
4473,2017-09-29,United States,Mentor,Ohio,44060,East,Furniture,Tables,344.22,2,0.4,-189.32100000000003,2017Q3,1.0,0.851586634904452,6.6708425430062315,Chuck Magee
4474,2017-09-29,United States,Mentor,Ohio,44060,East,Office Supplies,Paper,15.552000000000003,3,0.2,5.4432,2017Q3,1.0,0.851586634904452,6.6708425430062315,Chuck Magee
4475,2017-09-29,United States,Mentor,Ohio,44060,East,Furniture,Furnishings,21.248,4,0.2,7.436799999999999,2017Q3,1.0,0.851586634904452,6.6708425430062315,Chuck Magee
4476,2017-09-29,United States,Mentor,Ohio,44060,East,Office Supplies,Paper,8.448,2,0.2,2.6399999999999997,2017Q3,1.0,0.851586634904452,6.6708425430062315,Chuck Magee
4477,2017-10-22,United States,Lawton,Oklahoma,73505,Central,Office Supplies,Storage,333.09000000000003,3,0.0,23.316299999999984,2017Q4,1.0,0.8493925268664585,6.615411809126727,Kelly Williams
4478,2017-10-22,United States,Lawton,Oklahoma,73505,Central,Furniture,Tables,248.98,2,0.0,54.7756,2017Q4,1.0,0.8493925268664585,6.615411809126727,Kelly Williams
4479,2014-03-24,United States,New York City,New York,10024,East,Office Supplies,Paper,24.900000000000002,5,0.0,11.703000000000001,2014Q1,1.0,0.7301742116794772,6.101728844531366,Chuck Magee
4480,2016-11-03,United States,Los Angeles,California,90049,West,Office Supplies,Fasteners,15.260000000000002,7,0.0,5.0358,2016Q4,1.0,0.9273171427037991,6.831932034239802,Anna Andreadi
4481,2016-11-03,United States,Los Angeles,California,90049,West,Office Supplies,Appliances,43.32,2,0.0,14.295599999999997,2016Q4,1.0,0.9273171427037991,6.831932034239802,Anna Andreadi
4482,2016-11-03,United States,Los Angeles,California,90049,West,Office Supplies,Binders,43.584,12,0.2,15.799199999999999,2016Q4,1.0,0.9273171427037991,6.831932034239802,Anna Andreadi
